// Detail texture map file for labda_bunker level
// Napoleon's detial textures pack v1.0
// [texture name]	[detail texture name]		[hscale]	[vscale]

{bars     detail/arctic_incident/ai_detail    3.0    3.0
{blue     detail/arctic_incident/ai_detail    3.0    3.0
{chainlink     detail/arctic_incident/ai_detail    3.0    3.0
{conduit1     detail/arctic_incident/ai_detail    3.0    3.0
{door     detail/arctic_incident/ai_detail    3.0    3.0
{duct_break1     detail/arctic_incident/ai_detail    3.0    3.0
{duct_vnt     detail/arctic_incident/ai_detail    3.0    3.0
{duct_vnt2     detail/arctic_incident/ai_detail    3.0    3.0
{elev_flr     detail/arctic_incident/ai_detail    3.0    3.0
{fence     detail/arctic_incident/ai_detail    3.0    3.0
{fence2     detail/arctic_incident/ai_detail    3.0    3.0
{fence3     detail/arctic_incident/ai_detail    3.0    3.0
{gate     detail/arctic_incident/ai_detail    3.0    3.0
{grass1     detail/arctic_incident/ai_detail    3.0    3.0
{grass2     detail/arctic_incident/ai_detail    3.0    3.0
{grate1     detail/arctic_incident/ai_detail    3.0    3.0
{grate2     detail/arctic_incident/ai_detail    3.0    3.0
{grate2a     detail/arctic_incident/ai_detail    3.0    3.0
{grate3a     detail/arctic_incident/ai_detail    3.0    3.0
{grate3b     detail/arctic_incident/ai_detail    3.0    3.0
{grate4a     detail/arctic_incident/ai_detail    3.0    3.0
{gratestep1     detail/arctic_incident/ai_detail    3.0    3.0
{gratestep2     detail/arctic_incident/ai_detail    3.0    3.0
{gratestep3     detail/arctic_incident/ai_detail    3.0    3.0
{grid1     detail/arctic_incident/ai_detail    3.0    3.0
{grid2     detail/arctic_incident/ai_detail    3.0    3.0
{icicle1     detail/arctic_incident/ai_detail    3.0    3.0
{invisible     detail/arctic_incident/ai_detail    3.0    3.0
{ladder1     detail/arctic_incident/ai_detail    3.0    3.0
{ladder1b     detail/arctic_incident/ai_detail    3.0    3.0
{ladder2     detail/arctic_incident/ai_detail    3.0    3.0
{ladder2b     detail/arctic_incident/ai_detail    3.0    3.0
{ladder3a     detail/arctic_incident/ai_detail    3.0    3.0
{ladder3b     detail/arctic_incident/ai_detail    3.0    3.0
{out_net1     detail/arctic_incident/ai_detail    3.0    3.0
{out_net1b     detail/arctic_incident/ai_detail    3.0    3.0
{rail1     detail/arctic_incident/ai_detail    3.0    3.0
{rail1b     detail/arctic_incident/ai_detail    3.0    3.0
{rail1c     detail/arctic_incident/ai_detail    3.0    3.0
{rail2     detail/arctic_incident/ai_detail    3.0    3.0
{rail3     detail/arctic_incident/ai_detail    3.0    3.0
{razor1     detail/arctic_incident/ai_detail    3.0    3.0
{razor2     detail/arctic_incident/ai_detail    3.0    3.0
{rustyrail     detail/arctic_incident/ai_detail    3.0    3.0
{rustyrungs     detail/arctic_incident/ai_detail    3.0    3.0
{shrub1a     detail/arctic_incident/ai_detail    3.0    3.0
{shrub1b     detail/arctic_incident/ai_detail    3.0    3.0
{stairrail1     detail/arctic_incident/ai_detail    3.0    3.0
{stairrail2     detail/arctic_incident/ai_detail    3.0    3.0
{tension     detail/arctic_incident/ai_detail    3.0    3.0
{tension2     detail/arctic_incident/ai_detail    3.0    3.0
{tension3     detail/arctic_incident/ai_detail    3.0    3.0
{tension4     detail/arctic_incident/ai_detail    3.0    3.0
{tension5     detail/arctic_incident/ai_detail    3.0    3.0
{tension6     detail/arctic_incident/ai_detail    3.0    3.0
{troomrail     detail/arctic_incident/ai_detail    3.0    3.0
{vine1     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_6     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_6b     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_15a     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_15b     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_16     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_16b     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_17     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_17b     detail/arctic_incident/ai_detail    3.0    3.0
{xeno_17c     detail/arctic_incident/ai_detail    3.0    3.0
~c2a4w1b     detail/arctic_incident/ai_detail    3.0    3.0
~generic87     detail/arctic_incident/ai_detail    3.0    3.0
~generic88     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_cmp     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp1     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp2     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3a     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3b     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3c     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3d     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3e     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp3f     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp4     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp5     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp7     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp7b     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp8     detail/arctic_incident/ai_detail    3.0    3.0
~lab1_comp8b     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt3     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt4     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt5     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt6     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt9a     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt9b     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt9c     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt10a     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt10b     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt10c     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt10d     detail/arctic_incident/ai_detail    3.0    3.0
~lab_crt11a     detail/arctic_incident/ai_detail    3.0    3.0
~light3a     detail/arctic_incident/ai_detail    3.0    3.0
~light3b     detail/arctic_incident/ai_detail    3.0    3.0
~light3c     detail/arctic_incident/ai_detail    3.0    3.0
~light3d     detail/arctic_incident/ai_detail    3.0    3.0
~light3e     detail/arctic_incident/ai_detail    3.0    3.0
~light3f     detail/arctic_incident/ai_detail    3.0    3.0
~light4a     detail/arctic_incident/ai_detail    3.0    3.0
~light5a     detail/arctic_incident/ai_detail    3.0    3.0
~light5b     detail/arctic_incident/ai_detail    3.0    3.0
~light5c     detail/arctic_incident/ai_detail    3.0    3.0
~light5d     detail/arctic_incident/ai_detail    3.0    3.0
~light5e     detail/arctic_incident/ai_detail    3.0    3.0
~light5f     detail/arctic_incident/ai_detail    3.0    3.0
~spotblue     detail/arctic_incident/ai_detail    3.0    3.0
~spotgreen     detail/arctic_incident/ai_detail    3.0    3.0
~spotred     detail/arctic_incident/ai_detail    3.0    3.0
~spotyellow     detail/arctic_incident/ai_detail    3.0    3.0
~tracklite     detail/arctic_incident/ai_detail    3.0    3.0
~trn_lt1     detail/arctic_incident/ai_detail    3.0    3.0
~trn_lt1b     detail/arctic_incident/ai_detail    3.0    3.0
+0~autolck     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_cmp1     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_cmp2     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_lgt1     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_sch1     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_sch2     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_sgn     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_sgn1     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_w2     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4_wav     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4c2b     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4c2c     detail/arctic_incident/ai_detail    3.0    3.0
+0~c2a4c2d     detail/arctic_incident/ai_detail    3.0    3.0
+0~cretestch01a     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtllgt1     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls1     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls2     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls2b     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls2c     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls3     detail/arctic_incident/ai_detail    3.0    3.0
+0~drkmtls4     detail/arctic_incident/ai_detail    3.0    3.0
+0~elev1_pan     detail/arctic_incident/ai_detail    3.0    3.0
+0~elev2_pan     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifties_cau     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifties_lgt2     detail/arctic_incident/ai_detail    3.0    3.0
+0~fiftiestch3     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifts_lght01     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifts_lght3     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifts_lght4     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifts_lght5     detail/arctic_incident/ai_detail    3.0    3.0
+0~fifts_lght06     detail/arctic_incident/ai_detail    3.0    3.0
+0~fuse     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic65     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic78a     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic78b     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic78c     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic78d     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic85     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic86     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic86b     detail/arctic_incident/ai_detail    3.0    3.0
+0~generic86r     detail/arctic_incident/ai_detail    3.0    3.0
+0~gymlight     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_acs1     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_acs2     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_brd5     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_cau     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_cmp1     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_cmp2     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_gad2     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_gad3     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab1_sw1     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab_crt1     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab_crt2     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab_crt5     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab_crt7     detail/arctic_incident/ai_detail    3.0    3.0
+0~lab_crt8     detail/arctic_incident/ai_detail    3.0    3.0
+0~light1     detail/arctic_incident/ai_detail    3.0    3.0
+0~light2a     detail/arctic_incident/ai_detail    3.0    3.0
+0~light3a     detail/arctic_incident/ai_detail    3.0    3.0
+0~light4a     detail/arctic_incident/ai_detail    3.0    3.0
+0~light5a     detail/arctic_incident/ai_detail    3.0    3.0
+0~light6a     detail/arctic_incident/ai_detail    3.0    3.0
+0~metalstch2     detail/arctic_incident/ai_detail    3.0    3.0
+0~tnnl_lgt1     detail/arctic_incident/ai_detail    3.0    3.0
+0~tnnl_lgt2     detail/arctic_incident/ai_detail    3.0    3.0
+0~tnnl_lgt3     detail/arctic_incident/ai_detail    3.0    3.0
+0~tnnl_lgt4     detail/arctic_incident/ai_detail    3.0    3.0
+0~white     detail/arctic_incident/ai_detail    3.0    3.0
+0button1     detail/arctic_incident/ai_detail    3.0    3.0
+0button2     detail/arctic_incident/ai_detail    3.0    3.0
+0button3     detail/arctic_incident/ai_detail    3.0    3.0
+0button4     detail/arctic_incident/ai_detail    3.0    3.0
+0buttonlite     detail/arctic_incident/ai_detail    3.0    3.0
+0buttonsuit     detail/arctic_incident/ai_detail    3.0    3.0
+0c1a4_swtch2     detail/arctic_incident/ai_detail    3.0    3.0
+0c1a4_swtch3     detail/arctic_incident/ai_detail    3.0    3.0
+0c1a4_swtch4     detail/arctic_incident/ai_detail    3.0    3.0
+0c1a4_swtch5     detail/arctic_incident/ai_detail    3.0    3.0
+0c2a2_sig1     detail/arctic_incident/ai_detail    3.0    3.0
+0c3a1_nrc1     detail/arctic_incident/ai_detail    3.0    3.0
+0c3a2status     detail/arctic_incident/ai_detail    3.0    3.0
+0c4a1a_fnnl1     detail/arctic_incident/ai_detail    3.0    3.0
+0ca1x_brd2     detail/arctic_incident/ai_detail    3.0    3.0
+0crete_swtch1a     detail/arctic_incident/ai_detail    3.0    3.0
+0drkmtl_scrn     detail/arctic_incident/ai_detail    3.0    3.0
+0elev_down     detail/arctic_incident/ai_detail    3.0    3.0
+0elev_down2     detail/arctic_incident/ai_detail    3.0    3.0
+0elev_up     detail/arctic_incident/ai_detail    3.0    3.0
+0elev_up2     detail/arctic_incident/ai_detail    3.0    3.0
+0exit     detail/arctic_incident/ai_detail    3.0    3.0
+0fif_mon1     detail/arctic_incident/ai_detail    3.0    3.0
+0fiftsstch4     detail/arctic_incident/ai_detail    3.0    3.0
+0flickermon     detail/arctic_incident/ai_detail    3.0    3.0
+0fusebox     detail/arctic_incident/ai_detail    3.0    3.0
+0generic_109     detail/arctic_incident/ai_detail    3.0    3.0
+0generic_113     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_cmpm1     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_cmpm2     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_cmpm3     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_cmpm4     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp9a     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp9a2     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp9b     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp9b2     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp9c     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp10b     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp10c     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_comp10e     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_door7     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_pnl1     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_pnl1b     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_w6     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_w6b     detail/arctic_incident/ai_detail    3.0    3.0
+0lab1_w7     detail/arctic_incident/ai_detail    3.0    3.0
+0lab4_swtch     detail/arctic_incident/ai_detail    3.0    3.0
+0lab_compm4     detail/arctic_incident/ai_detail    3.0    3.0
+0laser1fall     detail/arctic_incident/ai_detail    3.0    3.0
+0medkit     detail/arctic_incident/ai_detail    3.0    3.0
+0metswitch1     detail/arctic_incident/ai_detail    3.0    3.0
+0recharge     detail/arctic_incident/ai_detail    3.0    3.0
+0sign42a     detail/arctic_incident/ai_detail    3.0    3.0
+0tnnl_gad1     detail/arctic_incident/ai_detail    3.0    3.0
+0tnnl_gad2     detail/arctic_incident/ai_detail    3.0    3.0
+0trrm_trg1     detail/arctic_incident/ai_detail    3.0    3.0
+0waterf     detail/arctic_incident/ai_detail    3.0    3.0
+0xeno_13     detail/arctic_incident/ai_detail    3.0    3.0
+0xeno_13c     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_cmp1     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_cmp2     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_sch1     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_sgn     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_sgn1     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_w2     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4_wav     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4c2b     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4c2c     detail/arctic_incident/ai_detail    3.0    3.0
+1~c2a4c2d     detail/arctic_incident/ai_detail    3.0    3.0
+1~cretestch01a     detail/arctic_incident/ai_detail    3.0    3.0
+1~elev1_pan     detail/arctic_incident/ai_detail    3.0    3.0
+1~elev2_pan     detail/arctic_incident/ai_detail    3.0    3.0
+1~generic78a     detail/arctic_incident/ai_detail    3.0    3.0
+1~generic78b     detail/arctic_incident/ai_detail    3.0    3.0
+1~generic78c     detail/arctic_incident/ai_detail    3.0    3.0
+1~generic78d     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab1_acs1     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab1_acs2     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab1_cmp1     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab1_cmp2     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab1_gad3     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab_crt1     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab_crt2     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab_crt5     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab_crt7     detail/arctic_incident/ai_detail    3.0    3.0
+1~lab_crt8     detail/arctic_incident/ai_detail    3.0    3.0
+1c3a1_nrc1     detail/arctic_incident/ai_detail    3.0    3.0
+1c4a1a_fnnl1     detail/arctic_incident/ai_detail    3.0    3.0
+1ca1x_brd2     detail/arctic_incident/ai_detail    3.0    3.0
+1drkmtl_scrn     detail/arctic_incident/ai_detail    3.0    3.0
+1flickermon     detail/arctic_incident/ai_detail    3.0    3.0
+1generic_109     detail/arctic_incident/ai_detail    3.0    3.0
+1generic_113     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_cmpm1     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_cmpm2     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_cmpm3     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_cmpm4     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp9a     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp9a2     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp9b     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp9b2     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp9c     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp10b     detail/arctic_incident/ai_detail    3.0    3.0
+1lab1_comp10c     detail/arctic_incident/ai_detail    3.0    3.0
